concept_code,concept_name,class_type,concept_class_id,standard_concept,vocabulary_id
D000088902,Interleukin Inhibitors,MESHPA,Leaf,C,MeSH
D000088962,Antifibrotic Agents,MESHPA,Leaf,C,MeSH
D000089162,Genitourinary Agents,MESHPA,SubClass,C,MeSH
D000089322,Senotherapeutics,MESHPA,Leaf,C,MeSH
D000089502,Antiglaucoma Agents,MESHPA,Leaf,C,MeSH
D000089582,"Adjuvants, Vaccine",CHEM,Leaf,C,MeSH
D000089964,Anticoagulant Reversal Agents,MESHPA,Leaf,C,MeSH
D000091062,Gamma Secretase Inhibitors and Modulators,MESHPA,Leaf,C,MeSH
D000091203,MTOR Inhibitors,MESHPA,Leaf,C,MeSH
D000091362,PCSK9 Inhibitors,MESHPA,Leaf,C,MeSH
D000091369,Immunomodulating Agents,MESHPA,Leaf,C,MeSH
D000276,"Adjuvants, Immunologic",MESHPA,Leaf,C,MeSH
D000277,"Adjuvants, Pharmaceutic",CHEM,SubClass,C,MeSH
D000305,Adrenal Cortex Hormones,CHEM,SubClass,C,MeSH
D000316,Adrenergic alpha-Agonists,MESHPA,SubClass,C,MeSH
D000317,Adrenergic alpha-Antagonists,MESHPA,SubClass,C,MeSH
D000318,Adrenergic beta-Agonists,MESHPA,SubClass,C,MeSH
D000319,Adrenergic beta-Antagonists,MESHPA,SubClass,C,MeSH
D000322,Adrenergic Agonists,MESHPA,SubClass,C,MeSH
D000373,Agglutinins,MESHPA,SubClass,C,MeSH
D000427,Alcohol Deterrents,MESHPA,Leaf,C,MeSH
D000451,Mineralocorticoid Receptor Antagonists,CHEM,Leaf,C,MeSH
D000477,Alkylating Agents,CHEM,SubClass,C,MeSH
D000563,Amebicides,MESHPA,Leaf,C,MeSH
D000602,"Amino Acids, Peptides, and Proteins",CHEM,SubClass,C,MeSH
D000697,Central Nervous System Stimulants,MESHPA,SubClass,C,MeSH
D000700,Analgesics,MESHPA,SubClass,C,MeSH
D000701,"Analgesics, Opioid",MESHPA,Leaf,C,MeSH
D000726,Androgen Antagonists,CHEM,SubClass,C,MeSH
D000728,Androgens,CHEM,Leaf,C,MeSH
D000759,"Adjuvants, Anesthesia",MESHPA,Leaf,C,MeSH
D000777,Anesthetics,MESHPA,SubClass,C,MeSH
D000778,"Anesthetics, Dissociative",MESHPA,Leaf,C,MeSH
D000779,"Anesthetics, Local",MESHPA,Leaf,C,MeSH
D000806,Angiotensin-Converting Enzyme Inhibitors,MESHPA,SubClass,C,MeSH
D000863,Antacids,MESHPA,Leaf,C,MeSH
D000871,Anthelmintics,MESHPA,SubClass,C,MeSH
D000889,Anti-Arrhythmia Agents,MESHPA,Leaf,C,MeSH
D000890,Anti-Infective Agents,MESHPA,SubClass,C,MeSH
D000891,"Anti-Infective Agents, Local",MESHPA,Leaf,C,MeSH
D000892,"Anti-Infective Agents, Urinary",MESHPA,Leaf,C,MeSH
D000893,Anti-Inflammatory Agents,MESHPA,SubClass,C,MeSH
D000894,"Anti-Inflammatory Agents, Non-Steroidal",MESHPA,SubClass,C,MeSH
D000897,Anti-Ulcer Agents,MESHPA,Leaf,C,MeSH
D000900,Anti-Bacterial Agents,MESHPA,SubClass,C,MeSH
D000903,"Antibiotics, Antineoplastic",MESHPA,Leaf,C,MeSH
D000904,"Antibiotics, Antitubercular",MESHPA,Leaf,C,MeSH
D000906,Antibodies,CHEM,SubClass,C,MeSH
D000922,Immunotoxins,CHEM,Leaf,C,MeSH
D000923,Anticestodal Agents,MESHPA,Leaf,C,MeSH
D000924,Anticholesteremic Agents,MESHPA,SubClass,C,MeSH
D000925,Anticoagulants,MESHPA,SubClass,C,MeSH
D000927,Anticonvulsants,MESHPA,Leaf,C,MeSH
D000928,Antidepressive Agents,MESHPA,SubClass,C,MeSH
D000929,"Antidepressive Agents, Tricyclic",MESHPA,Leaf,C,MeSH
D000930,Antidiarrheals,MESHPA,Leaf,C,MeSH
D000931,Antidotes,CHEM,Leaf,C,MeSH
D000932,Antiemetics,MESHPA,Leaf,C,MeSH
D000933,Antifibrinolytic Agents,MESHPA,Leaf,C,MeSH
D000934,Antifoaming Agents,CHEM,Leaf,C,MeSH
D000935,Antifungal Agents,MESHPA,Leaf,C,MeSH
D000959,Antihypertensive Agents,MESHPA,Leaf,C,MeSH
D000960,Hypolipidemic Agents,MESHPA,SubClass,C,MeSH
D000962,Antimalarials,MESHPA,Leaf,C,MeSH
D000963,Antimetabolites,CHEM,SubClass,C,MeSH
D000963,Antimetabolites,MESHPA,SubClass,C,MeSH
D000964,"Antimetabolites, Antineoplastic",CHEM,Leaf,C,MeSH
D000969,Antinematodal Agents,MESHPA,SubClass,C,MeSH
D000970,Antineoplastic Agents,MESHPA,SubClass,C,MeSH
D000972,"Antineoplastic Agents, Phytogenic",MESHPA,Leaf,C,MeSH
D000975,Antioxidants,CHEM,SubClass,C,MeSH
D000975,Antioxidants,MESHPA,SubClass,C,MeSH
D000977,Antiparasitic Agents,MESHPA,SubClass,C,MeSH
D000978,Antiparkinson Agents,MESHPA,SubClass,C,MeSH
D000980,Antiplatyhelmintic Agents,MESHPA,SubClass,C,MeSH
D000981,Antiprotozoal Agents,MESHPA,SubClass,C,MeSH
D000982,Antipruritics,MESHPA,Leaf,C,MeSH
D000986,Antisickling Agents,MESHPA,Leaf,C,MeSH
D000988,Antispermatogenic Agents,CHEM,SubClass,C,MeSH
D000991,Antithrombins,MESHPA,SubClass,C,MeSH
D000993,Antitreponemal Agents,MESHPA,Leaf,C,MeSH
D000994,Antitrichomonal Agents,MESHPA,Leaf,C,MeSH
D000995,Antitubercular Agents,MESHPA,SubClass,C,MeSH
D000996,Antitussive Agents,MESHPA,Leaf,C,MeSH
D000998,Antiviral Agents,MESHPA,SubClass,C,MeSH
D001046,Aphrodisiacs,MESHPA,Leaf,C,MeSH
D001067,Appetite Depressants,MESHPA,Leaf,C,MeSH
D001252,Astringents,MESHPA,Leaf,C,MeSH
D001337,Autonomic Agents,MESHPA,SubClass,C,MeSH
D001685,Biological Factors,CHEM,SubClass,C,MeSH
D001697,Biomedical and Dental Materials,CHEM,SubClass,C,MeSH
D001798,Blood Proteins,CHEM,SubClass,C,MeSH
D001802,Blood Substitutes,MESHPA,SubClass,C,MeSH
D001993,Bronchodilator Agents,MESHPA,Leaf,C,MeSH
D002120,Calcium Channel Agonists,MESHPA,Leaf,C,MeSH
D002121,Calcium Channel Blockers,MESHPA,Leaf,C,MeSH
D002257,Carbonic Anhydrase Inhibitors,MESHPA,Leaf,C,MeSH
D002314,Cardioplegic Solutions,CHEM,Leaf,C,MeSH
D002316,Cardiotonic Agents,CHEM,Leaf,C,MeSH
D002317,Cardiovascular Agents,MESHPA,SubClass,C,MeSH
D002327,Cariostatic Agents,CHEM,Leaf,C,MeSH
D002400,Cathartics,MESHPA,Leaf,C,MeSH
D002491,Central Nervous System Agents,MESHPA,SubClass,C,MeSH
D002492,Central Nervous System Depressants,MESHPA,SubClass,C,MeSH
D002614,Chelating Agents,CHEM,SubClass,C,MeSH
D002756,Cholagogues and Choleretics,MESHPA,Leaf,C,MeSH
D002800,Cholinesterase Inhibitors,MESHPA,Leaf,C,MeSH
D002801,Cholinesterase Reactivators,MESHPA,Leaf,C,MeSH
D003029,Coagulants,MESHPA,SubClass,C,MeSH
D003049,Coccidiostats,MESHPA,Leaf,C,MeSH
D003102,Colloids,CHEM,SubClass,C,MeSH
D003270,Contraceptive Agents,MESHPA,SubClass,C,MeSH
D003271,"Contraceptive Agents, Female",MESHPA,SubClass,C,MeSH
D003272,"Contraceptive Agents, Male",MESHPA,Leaf,C,MeSH
D003276,"Contraceptives, Oral",MESHPA,SubClass,C,MeSH
D003277,"Contraceptives, Oral, Combined",CHEM,Leaf,C,MeSH
D003278,"Contraceptives, Oral, Hormonal",MESHPA,Leaf,C,MeSH
D003279,"Contraceptives, Oral, Sequential",MESHPA,Leaf,C,MeSH
D003280,"Contraceptives, Oral, Synthetic",MESHPA,Leaf,C,MeSH
D003281,"Contraceptives, Postcoital",MESHPA,SubClass,C,MeSH
D003282,"Contraceptives, Postcoital, Hormonal",MESHPA,Leaf,C,MeSH
D003283,"Contraceptives, Postcoital, Synthetic",MESHPA,Leaf,C,MeSH
D003287,Contrast Media,CHEM,Leaf,C,MeSH
D003292,Convulsants,MESHPA,Leaf,C,MeSH
D003358,Cosmetics,CHEM,SubClass,C,MeSH
D003451,Cryoprotective Agents,CHEM,Leaf,C,MeSH
D003473,Neuromuscular Nondepolarizing Agents,MESHPA,Leaf,C,MeSH
D003879,Dermatologic Agents,MESHPA,SubClass,C,MeSH
D004202,Disinfectants,CHEM,SubClass,C,MeSH
D004232,Diuretics,MESHPA,SubClass,C,MeSH
D004234,"Diuretics, Osmotic",MESHPA,Leaf,C,MeSH
D004304,Dosage Forms,CHEM,SubClass,C,MeSH
D004338,Drug Combinations,CHEM,SubClass,C,MeSH
D004364,Pharmaceutical Preparations,CHEM,SubClass,C,MeSH
D004602,Elements,CHEM,SubClass,C,MeSH
D004639,Emetics,MESHPA,Leaf,C,MeSH
D004643,Emollients,MESHPA,Leaf,C,MeSH
D004655,Emulsions,CHEM,SubClass,C,MeSH
D004786,Toxic Actions,CHEM,SubClass,C,MeSH
D004791,Enzyme Inhibitors,MESHPA,SubClass,C,MeSH
D004793,Enzyme Reactivators,MESHPA,SubClass,C,MeSH
D004965,Estrogen Antagonists,CHEM,SubClass,C,MeSH
D004967,Estrogens,CHEM,SubClass,C,MeSH
D004968,"Estrogens, Non-Steroidal",CHEM,SubClass,C,MeSH
D005100,Expectorants,MESHPA,Leaf,C,MeSH
D005217,"Fat Emulsions, Intravenous",CHEM,Leaf,C,MeSH
D005299,Fertility Agents,MESHPA,SubClass,C,MeSH
D005300,"Fertility Agents, Female",MESHPA,Leaf,C,MeSH
D005303,"Fertility Agents, Male",MESHPA,Leaf,C,MeSH
D005343,Fibrinolytic Agents,MESHPA,Leaf,C,MeSH
D005369,Filaricides,MESHPA,Leaf,C,MeSH
D005493,Folic Acid Antagonists,MESHPA,Leaf,C,MeSH
D005730,Ganglionic Blockers,MESHPA,Leaf,C,MeSH
D005731,Ganglionic Stimulants,MESHPA,Leaf,C,MeSH
D005740,Gases,CHEM,SubClass,C,MeSH
D005765,Gastrointestinal Agents,MESHPA,SubClass,C,MeSH
D005916,Globulins,CHEM,SubClass,C,MeSH
D005938,Glucocorticoids,CHEM,Leaf,C,MeSH
D006074,Gout Suppressants,MESHPA,SubClass,C,MeSH
D006131,Growth Inhibitors,MESHPA,SubClass,C,MeSH
D006133,Growth Substances,MESHPA,SubClass,C,MeSH
D006213,Hallucinogens,MESHPA,Leaf,C,MeSH
D006388,Hemagglutinins,MESHPA,Leaf,C,MeSH
D006397,Hematinics,MESHPA,Leaf,C,MeSH
D006401,Hematologic Agents,MESHPA,SubClass,C,MeSH
D006490,Hemostatics,MESHPA,SubClass,C,MeSH
D006494,Heparin Antagonists,MESHPA,Leaf,C,MeSH
D006633,Histamine Antagonists,MESHPA,SubClass,C,MeSH
D006634,Histamine H1 Antagonists,MESHPA,SubClass,C,MeSH
D006635,Histamine H2 Antagonists,MESHPA,Leaf,C,MeSH
D006727,Hormone Antagonists,CHEM,SubClass,C,MeSH
D006728,Hormones,CHEM,SubClass,C,MeSH
D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists",CHEM,SubClass,C,MeSH
D006993,Hypnotics and Sedatives,MESHPA,SubClass,C,MeSH
D007004,Hypoglycemic Agents,MESHPA,SubClass,C,MeSH
D007136,Immunoglobulins,CHEM,SubClass,C,MeSH
D007155,Immunologic Factors,MESHPA,SubClass,C,MeSH
D007162,Immunoproteins,CHEM,SubClass,C,MeSH
D007166,Immunosuppressive Agents,MESHPA,SubClass,C,MeSH
D007202,Indicators and Reagents,CHEM,SubClass,C,MeSH
D007287,Inorganic Chemicals,CHEM,SubClass,C,MeSH
D007302,Insect Repellents,CHEM,Leaf,C,MeSH
D007329,Insulin Antagonists,CHEM,Leaf,C,MeSH
D007369,Interferon Inducers,MESHPA,Leaf,C,MeSH
D007476,Ionophores,CHEM,SubClass,C,MeSH
D007502,Iron Chelating Agents,CHEM,SubClass,C,MeSH
D007641,Keratolytic Agents,MESHPA,Leaf,C,MeSH
D007783,Lactones,CHEM,SubClass,C,MeSH
D007917,Leprostatic Agents,MESHPA,Leaf,C,MeSH
D008082,Lipotropic Agents,MESHPA,SubClass,C,MeSH
D008186,Luteolytic Agents,MESHPA,Leaf,C,MeSH
D008600,Menstruation-Inducing Agents,MESHPA,Leaf,C,MeSH
D008901,Mineralocorticoids,CHEM,Leaf,C,MeSH
D008916,Miotics,MESHPA,Leaf,C,MeSH
D008934,Mitogens,MESHPA,Leaf,C,MeSH
D008996,Monoamine Oxidase Inhibitors,MESHPA,Leaf,C,MeSH
D009125,"Muscle Relaxants, Central",MESHPA,Leaf,C,MeSH
D009184,Mydriatics,MESHPA,Leaf,C,MeSH
D009292,Narcotic Antagonists,MESHPA,Leaf,C,MeSH
D009294,Narcotics,MESHPA,SubClass,C,MeSH
D009465,Neuromuscular Agents,MESHPA,SubClass,C,MeSH
D009466,Neuromuscular Blocking Agents,MESHPA,SubClass,C,MeSH
D009467,Neuromuscular Depolarizing Agents,MESHPA,Leaf,C,MeSH
D009676,Noxae,CHEM,SubClass,C,MeSH
D009696,Nucleic Acids,CHEM,SubClass,C,MeSH
D009706,"Nucleic Acids, Nucleotides, and Nucleosides",CHEM,SubClass,C,MeSH
D009883,Ophthalmic Solutions,CHEM,SubClass,C,MeSH
D009930,Organic Chemicals,CHEM,SubClass,C,MeSH
D010120,Oxytocics,MESHPA,Leaf,C,MeSH
D010276,Parasympatholytics,MESHPA,Leaf,C,MeSH
D010277,Parasympathomimetics,MESHPA,Leaf,C,MeSH
D010455,Peptides,CHEM,SubClass,C,MeSH
D010575,Pesticides,CHEM,SubClass,C,MeSH
D010592,Pharmaceutic Aids,CHEM,SubClass,C,MeSH
D010726,Phosphodiesterase Inhibitors,MESHPA,SubClass,C,MeSH
D010937,Plant Growth Regulators,MESHPA,Leaf,C,MeSH
D010952,Plasma Substitutes,MESHPA,Leaf,C,MeSH
D010975,Platelet Aggregation Inhibitors,MESHPA,Leaf,C,MeSH
D011083,Polycyclic Compounds,CHEM,SubClass,C,MeSH
D011372,Progestins,CHEM,Leaf,C,MeSH
D011448,Prostaglandin Antagonists,CHEM,Leaf,C,MeSH
D011480,Protease Inhibitors,MESHPA,SubClass,C,MeSH
D011500,Protein Synthesis Inhibitors,MESHPA,Leaf,C,MeSH
D011506,Proteins,CHEM,SubClass,C,MeSH
D011619,Psychotropic Drugs,MESHPA,SubClass,C,MeSH
D011663,Pulmonary Surfactants,MESHPA,Leaf,C,MeSH
D011837,Radiation-Protective Agents,CHEM,SubClass,C,MeSH
D011838,Radiation-Sensitizing Agents,MESHPA,SubClass,C,MeSH
D011933,"Reagent Kits, Diagnostic",CHEM,SubClass,C,MeSH
D011934,Reagent Strips,CHEM,Leaf,C,MeSH
D012076,Renal Agents,MESHPA,Leaf,C,MeSH
D012102,Reproductive Control Agents,MESHPA,SubClass,C,MeSH
D012388,Root Canal Irrigants,CHEM,Leaf,C,MeSH
D012556,Schistosomicides,MESHPA,Leaf,C,MeSH
D012597,Sclerosing Solutions,CHEM,Leaf,C,MeSH
D012702,Serotonin Antagonists,MESHPA,SubClass,C,MeSH
D012712,Serum Globulins,CHEM,SubClass,C,MeSH
D012996,Solutions,CHEM,SubClass,C,MeSH
D013078,Sperm Immobilizing Agents,CHEM,Leaf,C,MeSH
D013089,Spermatocidal Agents,CHEM,Leaf,C,MeSH
D013092,Spermatogenesis-Blocking Agents,CHEM,Leaf,C,MeSH
D013473,Sunscreening Agents,CHEM,Leaf,C,MeSH
D013501,Surface-Active Agents,CHEM,SubClass,C,MeSH
D013565,Sympatholytics,MESHPA,Leaf,C,MeSH
D013566,Sympathomimetics,MESHPA,Leaf,C,MeSH
D013956,Antithyroid Agents,CHEM,Leaf,C,MeSH
D014131,Trace Elements,CHEM,Leaf,C,MeSH
D014149,Tranquilizing Agents,MESHPA,SubClass,C,MeSH
D014150,Antipsychotic Agents,MESHPA,Leaf,C,MeSH
D014151,Anti-Anxiety Agents,MESHPA,Leaf,C,MeSH
D014179,Neurotransmitter Uptake Inhibitors,MESHPA,SubClass,C,MeSH
D014344,Trypanocidal Agents,MESHPA,Leaf,C,MeSH
D014361,Trypsin Inhibitors,MESHPA,Leaf,C,MeSH
D014475,Uncoupling Agents,MESHPA,Leaf,C,MeSH
D014528,Uricosuric Agents,MESHPA,Leaf,C,MeSH
D014662,Vasoconstrictor Agents,MESHPA,SubClass,C,MeSH
D014663,Nasal Decongestants,MESHPA,Leaf,C,MeSH
D014665,Vasodilator Agents,MESHPA,SubClass,C,MeSH
D014803,Vitamin B Complex,MESHPA,Leaf,C,MeSH
D014815,Vitamins,MESHPA,SubClass,C,MeSH
D015149,Tocolytic Agents,MESHPA,Leaf,C,MeSH
D015259,Dopamine Agents,MESHPA,SubClass,C,MeSH
D015312,Hemodialysis Solutions,CHEM,Leaf,C,MeSH
D015314,Dialysis Solutions,CHEM,SubClass,C,MeSH
D015335,Molecular Probes,CHEM,SubClass,C,MeSH
D015341,Nucleic Acid Probes,CHEM,SubClass,C,MeSH
D015342,DNA Probes,CHEM,SubClass,C,MeSH
D015343,"DNA Probes, HLA",CHEM,Leaf,C,MeSH
D015344,"DNA Probes, HPV",CHEM,Leaf,C,MeSH
D015345,Oligonucleotide Probes,CHEM,Leaf,C,MeSH
D015347,RNA Probes,CHEM,Leaf,C,MeSH
D015842,Serine Proteinase Inhibitors,MESHPA,SubClass,C,MeSH
D015843,Serpins,CHEM,Leaf,C,MeSH
D015853,Cysteine Proteinase Inhibitors,MESHPA,SubClass,C,MeSH
D016085,Bronchoconstrictor Agents,MESHPA,Leaf,C,MeSH
D016166,Free Radical Scavengers,MESHPA,Leaf,C,MeSH
D016573,Agrochemicals,CHEM,SubClass,C,MeSH
D016587,Antimutagenic Agents,CHEM,Leaf,C,MeSH
D016588,Anticarcinogenic Agents,CHEM,Leaf,C,MeSH
D016859,Lipoxygenase Inhibitors,MESHPA,Leaf,C,MeSH
D016861,Cyclooxygenase Inhibitors,MESHPA,SubClass,C,MeSH
D017262,Siderophores,CHEM,Leaf,C,MeSH
D017319,Photosensitizing Agents,MESHPA,Leaf,C,MeSH
D017320,HIV Protease Inhibitors,MESHPA,Leaf,C,MeSH
D017366,Serotonin Receptor Agonists,MESHPA,SubClass,C,MeSH
D017367,Serotonin Uptake Inhibitors,MESHPA,Leaf,C,MeSH
D017442,Histamine Agonists,MESHPA,Leaf,C,MeSH
D018373,Peripheral Nervous System Agents,MESHPA,SubClass,C,MeSH
D018377,Neurotransmitter Agents,MESHPA,SubClass,C,MeSH
D018490,Serotonin Agents,MESHPA,SubClass,C,MeSH
D018491,Dopamine Agonists,MESHPA,Leaf,C,MeSH
D018492,Dopamine Antagonists,MESHPA,SubClass,C,MeSH
D018494,Histamine Agents,MESHPA,SubClass,C,MeSH
D018501,Antirheumatic Agents,MESHPA,SubClass,C,MeSH
D018639,Contact Lens Solutions,CHEM,Leaf,C,MeSH
D018663,Adrenergic Agents,MESHPA,SubClass,C,MeSH
D018674,Adrenergic Antagonists,MESHPA,SubClass,C,MeSH
D018678,Cholinergic Agents,MESHPA,SubClass,C,MeSH
D018679,Cholinergic Agonists,MESHPA,SubClass,C,MeSH
D018680,Cholinergic Antagonists,MESHPA,SubClass,C,MeSH
D018681,"Anesthetics, General",MESHPA,SubClass,C,MeSH
D018682,GABA Agents,MESHPA,SubClass,C,MeSH
D018683,Excitatory Amino Acid Agents,MESHPA,SubClass,C,MeSH
D018684,Glycine Agents,MESHPA,Leaf,C,MeSH
D018685,"Anesthetics, Inhalation",MESHPA,Leaf,C,MeSH
D018686,"Anesthetics, Intravenous",MESHPA,SubClass,C,MeSH
D018687,"Antidepressive Agents, Second-Generation",MESHPA,Leaf,C,MeSH
D018689,Sensory System Agents,MESHPA,SubClass,C,MeSH
D018690,Excitatory Amino Acid Agonists,MESHPA,Leaf,C,MeSH
D018691,Excitatory Amino Acid Antagonists,MESHPA,Leaf,C,MeSH
D018692,Antimanic Agents,MESHPA,Leaf,C,MeSH
D018696,Neuroprotective Agents,MESHPA,Leaf,C,MeSH
D018697,Nootropic Agents,MESHPA,Leaf,C,MeSH
D018712,"Analgesics, Non-Narcotic",MESHPA,SubClass,C,MeSH
D018721,Muscarinic Agonists,MESHPA,Leaf,C,MeSH
D018722,Nicotinic Agonists,MESHPA,Leaf,C,MeSH
D018726,Anti-Dyskinesia Agents,MESHPA,SubClass,C,MeSH
D018727,Muscarinic Antagonists,MESHPA,Leaf,C,MeSH
D018733,Nicotinic Antagonists,MESHPA,Leaf,C,MeSH
D018755,GABA Agonists,MESHPA,SubClass,C,MeSH
D018756,GABA Antagonists,MESHPA,SubClass,C,MeSH
D018757,GABA Modulators,MESHPA,Leaf,C,MeSH
D018758,"Stimulants, Historical",MESHPA,Leaf,C,MeSH
D018759,Adrenergic Uptake Inhibitors,MESHPA,Leaf,C,MeSH
D018765,Dopamine Uptake Inhibitors,MESHPA,Leaf,C,MeSH
D018796,Immunoconjugates,CHEM,SubClass,C,MeSH
D018894,Reverse Transcriptase Inhibitors,MESHPA,Leaf,C,MeSH
D018906,"Antineoplastic Agents, Alkylating",CHEM,Leaf,C,MeSH
D018926,Anti-Allergic Agents,MESHPA,SubClass,C,MeSH
D018927,Anti-Asthmatic Agents,MESHPA,SubClass,C,MeSH
D018931,"Antineoplastic Agents, Hormonal",MESHPA,Leaf,C,MeSH
D018942,Macrolides,CHEM,SubClass,C,MeSH
D018977,Micronutrients,MESHPA,SubClass,C,MeSH
D019141,Respiratory System Agents,MESHPA,SubClass,C,MeSH
D019161,Hydroxymethylglutaryl-CoA Reductase Inhibitors,MESHPA,Leaf,C,MeSH
D019162,"Anesthetics, Combined",MESHPA,Leaf,C,MeSH
D019167,Appetite Stimulants,MESHPA,Leaf,C,MeSH
D019275,Radiopharmaceuticals,CHEM,Leaf,C,MeSH
D019380,Anti-HIV Agents,MESHPA,SubClass,C,MeSH
D019384,Nucleic Acid Synthesis Inhibitors,MESHPA,SubClass,C,MeSH
D019428,HIV Integrase Inhibitors,MESHPA,Leaf,C,MeSH
D019429,Integrase Inhibitors,MESHPA,SubClass,C,MeSH
D019440,Anti-Obesity Agents,MESHPA,SubClass,C,MeSH
D019551,Dental Disinfectants,CHEM,SubClass,C,MeSH
D019653,Myeloablative Agonists,MESHPA,Leaf,C,MeSH
D019995,Laboratory Chemicals,CHEM,SubClass,C,MeSH
D019999,Pharmaceutical Solutions,CHEM,SubClass,C,MeSH
D020011,Protective Agents,CHEM,SubClass,C,MeSH
D020011,Protective Agents,MESHPA,SubClass,C,MeSH
D020024,Leukotriene Antagonists,CHEM,Leaf,C,MeSH
D020030,Nitric Oxide Donors,MESHPA,Leaf,C,MeSH
D020123,Sirolimus,CHEM,SubClass,C,MeSH
D020164,Chemical Actions and Uses,CHEM,SubClass,C,MeSH
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA,Root,C,MeSH
D020313,Specialty Uses of Chemicals,CHEM,SubClass,C,MeSH
D020533,Angiogenesis Inhibitors,MESHPA,Leaf,C,MeSH
D020536,Enzyme Activators,MESHPA,SubClass,C,MeSH
D020549,GTP Phosphohydrolase Activators,MESHPA,Leaf,C,MeSH
D020845,Selective Estrogen Receptor Modulators,CHEM,Leaf,C,MeSH
D020847,Estrogen Receptor Modulators,CHEM,SubClass,C,MeSH
D023581,HIV Fusion Inhibitors,MESHPA,Leaf,C,MeSH
D026902,Potassium Channel Blockers,MESHPA,Leaf,C,MeSH
D026941,Sodium Channel Blockers,MESHPA,SubClass,C,MeSH
D039563,"Histamine H1 Antagonists, Non-Sedating",MESHPA,Leaf,C,MeSH
D043924,Angiogenesis Modulating Agents,MESHPA,SubClass,C,MeSH
D043925,Angiogenesis Inducing Agents,MESHPA,Leaf,C,MeSH
D044966,Anti-Retroviral Agents,MESHPA,SubClass,C,MeSH
D045283,Natriuretic Agents,MESHPA,SubClass,C,MeSH
D045424,Complex Mixtures,CHEM,SubClass,C,MeSH
D045462,Endothelium-Dependent Relaxing Factors,MESHPA,Leaf,C,MeSH
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA,SubClass,C,MeSH
D045505,Physiological Effects of Drugs,MESHPA,SubClass,C,MeSH
D045506,Therapeutic Uses,MESHPA,SubClass,C,MeSH
D045703,Emulsifying Agents,CHEM,SubClass,C,MeSH
D045930,Anabolic Agents,CHEM,Leaf,C,MeSH
D047028,Macrocyclic Compounds,CHEM,SubClass,C,MeSH
D047072,Aromatase Inhibitors,CHEM,Leaf,C,MeSH
D047228,Angiotensin II Type 1 Receptor Blockers,MESHPA,Leaf,C,MeSH
D047428,Protein Kinase Inhibitors,MESHPA,SubClass,C,MeSH
D048789,Phytoestrogens,CHEM,Leaf,C,MeSH
D049990,Membrane Transport Modulators,MESHPA,SubClass,C,MeSH
D049993,Sodium Chloride Symporter Inhibitors,MESHPA,Leaf,C,MeSH
D049994,Sodium Potassium Chloride Symporter Inhibitors,MESHPA,Leaf,C,MeSH
